base name:
rabbitmq-log-rabbitmq_controller__proof__helper_invariants__proof__object_in_response_at_after_create_resource_step_is_same_as_etcd_helper.smt2

query path:
dbg/rabbitmq-log-rabbitmq_controller__proof__helper_invariants__proof__object_in_response_at_after_create_resource_step_is_same_as_etcd_helper.smt2/orig.smt2

trace path:
dbg/rabbitmq-log-rabbitmq_controller__proof__helper_invariants__proof__object_in_response_at_after_create_resource_step_is_same_as_etcd_helper.smt2/traces/reseed.11603271854969608656

10122 unknown

verus procedure:
Function-Def rabbitmq_controller::rabbitmq_controller::proof::helper_invariants::proof::object_in_response_at_after_create_resource_step_is_same_as_etcd_helper
controller_examples/rabbitmq_controller/proof/helper_invariants/proof.rs:300

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
mariposa_qid_206                                                                     183     2     2     2     2
mariposa_qid_219                                                                     178     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__API...       177     5     5     5     5
mariposa_qid_201                                                                     177
- [root]                                                                             166     2     3     2     2
- mariposa_qid_200                                                                     0     0     0     0     0
- user_rabbitmq_controller__state_machine__state_machine__StateMachine__next_...      11     2     3     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Ongoi...       173     1     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.Object...       171     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       170     0     0     0     0
user_vstd__map__axiom_map_insert_different_6                                         170     7     6     7     6
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       170     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...       167     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...       166     1     1     1     1
internal_rabbitmq_controller!state_machine.state_machine.StateMachine./Stat...       166     5     5     5     5
internal_rabbitmq_controller!state_machine.state_machine.StateMachine./Stat...       166     1     1     1     1
internal_rabbitmq_controller!state_machine.state_machine.StateMachine./Stat...       166     2     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.APIResp...       166     0     0     0     0
internal_rabbitmq_controller!state_machine.state_machine.StateMachine./Stat...       166     5     5     5     5
internal_crate__tuple__0_has_type_always_definition                                  160     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       160     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__api_server__types__...       156     4     4     4     4
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...       156     1     1     1     1
internal_rabbitmq_controller__kubernetes_cluster__spec__controller__types__...       155     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__builtin_controllers...       153     0     0     0     0
internal_rabbitmq_controller__rabbitmq_controller__trusted__spec_types__Rab...       153     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.builtin_controllers.ty...       151     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...       150     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.CreateR...       150     1     1     1     1
internal_rabbitmq_controller__kubernetes_api_objects__spec__config_map__Con...       150     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.Message./Messa...       148     2     2     2     2
mariposa_qid_124                                                                     148     1     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.CreateR...       147     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__Cre...       147     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....       145     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....       145     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__API...       144     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.external_api.types.Ext...       144     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__external_api__types...       144     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.APIResp...       143     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__client__types__Clie...       142     1     1     1     1
user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_62                               141
- [root]                                                                             141     0     0     0     0
- user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_60                               0     0     0     0     0
- user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_61                               0     0     0     0     0
internal_vstd!seq_lib.impl&__0.filter.?_pre_post_definition                          141     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.network.types.NetworkS...       140     0     0     0     0
mariposa_qid_223                                                                     138     1     1     1     1
internal_rabbitmq_controller__kubernetes_cluster__spec__controller__types__...       137     3     3     3     3
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....       136     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....       136     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__Cre...       134     7     7     7     7
internal_rabbitmq_controller__kubernetes_cluster__spec__builtin_controllers...       134     4     4     4     4
internal_rabbitmq_controller__kubernetes_cluster__spec__client__types__Clie...       133     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.client.types.Step./Del...       132     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....       132     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....       131     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....       131     0     0     0     0
user_vstd__set__axiom_set_insert_different_68                                        130     5     5     5     5
internal_rabbitmq_controller__kubernetes_cluster__spec__client__types__Clie...       130     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...       129     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.builtin_controllers.ty...       127     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__controller__types__...       126     3     3     3     3
internal_rabbitmq_controller!state_machine.state_machine.NetworkStateMachin...       125     1     1     1     1
internal_rabbitmq_controller!state_machine.state_machine.NetworkStateMachin...       125     0     0     0     1
mariposa_qid_222                                                                     122     1     1     1     1
internal_rabbitmq_controller__kubernetes_cluster__spec__controller__types__...       122     0     0     0     0
user_vstd__map__axiom_map_insert_domain_4                                            121     7     7     7     7
mariposa_qid_192                                                                     121     2     2     2     2
mariposa_qid_203                                                                     118     2     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.APIRequ...       118     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__Upd...       116     0     0     0     0
internal_vstd!seq.Seq.push.?_pre_post_definition                                     115     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.external_api.types.Ext...       112     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...       112     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.received_msg_d...       111     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....       110     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....       110     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...       109     0     0     0     0
mariposa_qid_207                                                                     107     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....       107     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__owner_reference...       105     0     0     0     0
mariposa_qid_210                                                                     105     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...       104     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.api_server.state_machi...       104     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__5.resp_...       103     1     1     1     1
mariposa_qid_208                                                                     102     1     1     1     1
mariposa_qid_209                                                                     102     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....       100     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....       100     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....       100     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__Cre...        99     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...        99     0     0     0     0
mariposa_qid_125                                                                      98     1     1     1     1
mariposa_qid_221                                                                      98     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        97     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.common.ObjectRef./...        97     1     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.APIRequ...        94     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.builtin_controllers.ty...        94     0     0     0     0
internal_crate__tuple__0_box_axiom_definition                                         93     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.builtin_controllers.ty...        92     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__external_api__types...        91     0     0     0     0
mariposa_qid_135                                                                      91     1     1     1     1
internal_rabbitmq_controller__kubernetes_cluster__spec__external_api__types...        91     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...        91     0     0     0     0
mariposa_qid_134                                                                      91     1     1     1     1
mariposa_qid_214                                                                      90     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.network.types.NetworkS...        90     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...        88     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster.Cluster./Clust...        88     1     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.CreateR...        88     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Ongoi...        88     5     3     5     3
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster.Cluster./Clust...        88     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        86     1     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.APIResp...        86     1     1     1     1
mariposa_qid_128                                                                      86     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...        86     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__resource__Empty...        86     0     0     0     0
mariposa_qid_213                                                                      86     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        86     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...        85     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__external_api__types...        85     1     1     1     1
internal_rabbitmq_controller__kubernetes_api_objects__spec__service__Servic...        85     0     0     0     0
mariposa_qid_234                                                                      85
- [root]                                                                               1     1     1     1     1
- user_rabbitmq_controller__kubernetes_cluster__spec__cluster__Cluster__key_o...      84     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__4.get_c...        84     2     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.APIRequ...        84     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.CreateR...        84     3     3     3     3
mariposa_qid_224                                                                      84     1     1     1     1
internal_rabbitmq_controller__kubernetes_cluster__spec__external_api__types...        83     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.CreateR...        83     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        83     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...        83     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        83     0     0     0     1
internal_rabbitmq_controller!kubernetes_cluster.spec.external_api.types.Ext...        83     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__4.get_c...        83     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.external_api.types.Ext...        83     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        83     0     0     0     0
mariposa_qid_232                                                                      83     1     1     1     1
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__Upd...        82     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.external_api.state_mac...        81     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.external_api.types.Ext...        81     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...        81     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...        81     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...        81     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.external_api.state_mac...        81     1     1     1     1
mariposa_qid_220                                                                      80     1     1     1     1
internal_rabbitmq_controller!reconciler.spec.io.RequestView./KRequest/0_inv...        80     2     2     2     2
internal_rabbitmq_controller!reconciler.spec.io.RequestView./ExternalReques...        80     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        79     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...        79     0     0     0     0
mariposa_qid_129                                                                      79     3     3     3     3
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__5.form_...        79     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Ongoi...        79     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__5.form_...        79     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...        79     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.external_api.types.Ext...        79     1     1     1     1
internal_rabbitmq_controller!external_api.spec.ExternalAPI.transition.?_def...        79     1     1     1     1
internal_rabbitmq_controller!external_api.spec.ExternalAPI.transition.?_pre...        79     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...        78     1     1     1     1
internal_tuple__3./tuple__3/2_accessor_definition                                     78     0     0     0     0
internal_tuple__3./tuple__3/1_accessor_definition                                     78     2     2     2     3
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__4.get_c...        78     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__4.get_c...        77     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__4.is_cr...        77     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...        76     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__5.exter...        76     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__5.exter...        76     0     0     0     0
user_vstd__set__axiom_set_remove_insert_70                                            74     0     0     0     0
internal_vstd!set.impl&__0.remove.?_pre_post_definition                               74     0     0     0     0
internal_rabbitmq_controller__reconciler__spec__io__RequestView_unbox_axiom...        72     0     0     0     0
prelude_strlit_injective                                                              72     0     0     0     0
prelude_unbox_box_strslice                                                            72     0     0     0     0
internal_vstd!string.impl&__0.view.?_pre_post_definition                              72     0     0     0     0
user_vstd__multiset__axiom_multiset_empty_15                                          71     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Ongoi...        71     3     3     3     3
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        70     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        70     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.proof.message.impl&__0.is_o...        69     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.proof.message.impl&__0.is_o...        69     0     0     0     0
internal_rabbitmq_controller!reconciler.spec.reconciler.Reconciler.reconcil...        67     0     0     0     0
internal_rabbitmq_controller!reconciler.spec.reconciler.Reconciler.reconcil...        67     0     0     0     0
internal_rabbitmq_controller!reconciler.spec.reconciler.Reconciler.reconcil...        67     0     0     0     0
internal_rabbitmq_controller!reconciler.spec.reconciler.Reconciler.reconcil...        67     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.model.reconciler.reconcile...        66     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...        66     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.proof.cluster_safety.impl&_...        66     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.proof.cluster_safety.impl&_...        66     0     0     0     0
mariposa_qid_112                                                                      66     1     1     1     1
internal_rabbitmq_controller!rabbitmq_controller.model.reconciler.reconcile...        66     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__builtin_controllers...        64     1     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.GetRequ...        64     0     0     0     0
mariposa_qid_215                                                                      64     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__api_server__types__...        64     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__api_server__types__...        64     0     0     0     0
mariposa_qid_216                                                                      63     1     1     1     1
internal_rabbitmq_controller__rabbitmq_controller__trusted__spec_types__Rab...        63     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        63     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        63     0     0     0     0
mariposa_qid_75                                                                       63     0     0     0     0
mariposa_qid_107                                                                      62     1     1     1     1
mariposa_qid_106                                                                      62     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__4.is_de...        62     1     1     1     1
mariposa_qid_212                                                                      61     1     1     1     1
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__Get...        61     0     0     0     0
mariposa_qid_211                                                                      60     1     1     1     1
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__Get...        60     0     0     0     0
mariposa_qid_126                                                                      59     1     2     1     1
internal_vstd!map.impl&__0.remove.?_pre_post_definition                               57     2     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.GetRequ...        56     0     0     0     0
mariposa_qid_205                                                                      54     1     1     1     1
mariposa_qid_229                                                                      54     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...        52     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.client.types.ClientAct...        52     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...        52     1     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.Object...        51     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.Object...        51     0     0     0     0
mariposa_qid_118                                                                      50     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.client.types.Step./Del...        50     0     0     0     0
user_vstd__map__axiom_map_insert_same_5                                               50     4     3     4     3
internal_rabbitmq_controller!kubernetes_cluster.spec.client.types.Step./Upd...        50     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.client.types.Step./Cre...        50     0     0     0     0
user_vstd__set__axiom_set_insert_same_67                                              50     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.client.types.Step./Cre...        50     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.client.types.Step./Upd...        50     1     1     1     1
internal_rabbitmq_controller__kubernetes_cluster__spec__client__types__Clie...        50     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__client__types__Step...        50     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.client.types.Step./Del...        50     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.proof.cluster_safety.impl&_...        49     0     0     0     0
mariposa_qid_117                                                                      49     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.api_server.types.ApiSe...        48     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.api_server.types.ApiSe...        48     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__5.form_...        48     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__5.form_...        48     0     0     0     0
internal_rabbitmq_controller!reconciler.spec.resource_builder.ResourceBuild...        48     0     0     0     0
internal_vstd!seq.Seq.add.?_pre_post_definition                                       47     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__resource__Empty...        46     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        46     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        46     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__resource__Empty...        46     0     0     0     0
mariposa_qid_127                                                                      45     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.builtin_controllers.ty...        45     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__5.updat...        44     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.api_server.state_machi...        44     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.api_server.state_machi...        44     1     1     1     1
internal_rabbitmq_controller__kubernetes_cluster__spec__client__types__Clie...        44     3     3     3     3
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__5.updat...        44     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__4.is_up...        43     1     1     1     1
mariposa_qid_120                                                                      41     0     0     0     0
mariposa_qid_218                                                                      40     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster.Cluster./Clust...        40     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster.Cluster./Clust...        40     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.builtin_controllers.ty...        40     0     0     0     0
mariposa_qid_217                                                                      39     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        39     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.model.resource.config_map....        38     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        38     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__client__types__Clie...        38     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.model.resource.config_map....        38     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.model.resource.config_map....        38     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster.Cluster./Clust...        38     0     0     0     0
internal_rabbitmq_controller!reconciler.spec.resource_builder.ResourceBuild...        38     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.model.resource.config_map....        38     0     0     0     0
internal_rabbitmq_controller__rabbitmq_controller__trusted__step__RabbitmqR...        37     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.client.types.ClientAct...        36     0     0     0     0
internal_vstd!set.impl&__0.empty.?_pre_post_definition                                35     0     0     0     0
mariposa_qid_204                                                                      34     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.api_server.state_machi...        33     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.api_server.state_machi...        33     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.DeleteR...        33     0     0     0     0
mariposa_qid_196                                                                      32
- [root]                                                                               2     1     1     1     1
- user_rabbitmq_controller__rabbitmq_controller__proof__helper_invariants__pr...      30     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__4.is_up...        32     2     2     2     2
mariposa_qid_113                                                                      31
- [root]                                                                              31     0     0     0     0
- user_rabbitmq_controller__kubernetes_cluster__spec__cluster__Cluster__run_g...       0     0     0     0     0
internal_rabbitmq_controller!state_machine.state_machine.StateMachine./Stat...        31     0     0     0     0
internal_rabbitmq_controller__state_machine__state_machine__StateMachine_bo...        31     5     5     5     5
internal_rabbitmq_controller__state_machine__state_machine__StateMachine_un...        31     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        30     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        30     0     0     0     0
mariposa_qid_111                                                                      30     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        30     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        30     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        30     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        30     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.APIRequ...        30     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__service__Servic...        30     0     0     0     0
mariposa_qid_202                                                                      30     1     1     1     1
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__Del...        30     0     0     0     0
mariposa_qid_195                                                                      30     1     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.ListReq...        30     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.APIRequ...        28     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.DeleteR...        28     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.api_server.types.ApiSe...        28     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.api_server.state_machi...        28     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.api_server.state_machi...        28     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.client.types.ClientAct...        28     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.api_server.state_machi...        28     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.api_server.state_machi...        28     1     1     1     1
user_vstd__map__axiom_map_remove_different_8                                          28     3     3     3     3
internal_rabbitmq_controller__kubernetes_cluster__spec__api_server__types__...        28     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.api_server.types.ApiSe...        28     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__Del...        28     0     0     0     0
mariposa_qid_194                                                                      27
- [root]                                                                               2     1     1     1     1
- user_rabbitmq_controller__rabbitmq_controller__proof__helper_invariants__pr...      25     1     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.APIRequ...        27     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.APIRequ...        27     0     0     0     0
mariposa_qid_198                                                                      27
- [root]                                                                               2     1     1     1     1
- user_rabbitmq_controller__rabbitmq_controller__proof__helper_invariants__pr...      25     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        26     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__Upd...        26     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        26     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__5.form_...        25     2     2     2     2
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__Lis...        25     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__controller__types__...        25     3     3     3     3
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__5.form_...        25     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.resource.ResourceV...        25     2     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.resource.ResourceV...        25     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.APIRequ...        25     0     0     0     0
mariposa_qid_197                                                                      25     1     1     1     1
user_vstd__set__axiom_set_remove_different_71                                         25     3     3     3     3
mariposa_qid_189                                                                      25     2     2     2     2
internal_rabbitmq_controller__kubernetes_cluster__spec__controller__types__...        25     1     1     1     1
internal_rabbitmq_controller__kubernetes_api_objects__spec__common__Kind_ha...        24     1     1     1     1
