base name:
zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.1.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.1.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.1.smt2/traces/reseed.12766411988861412929

4765 unsat

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::liveness::stateful_set_match::lemma_from_key_exists_to_receives_ok_resp_at_after_get_stateful_set_step
controller_examples/zookeeper_controller/proof/liveness/stateful_set_match.rs:194

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...       117     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.vo...       117     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...       117     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...       117     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...       117     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...       117     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...       117     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...       117     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...       117     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...       117     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...       117     0     0     0     0
