base name:
fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.6.smt2

query path:
dbg/fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.6.smt2/orig.smt2

trace path:
dbg/fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.6.smt2/traces/reseed.7061097732213380854

10102 unknown

verus procedure:
Function-Def fluent_controller::fluent_controller::fluentbit_config::proof::liveness::resource_match::lemma_resource_state_matches_at_after_update_resource_step
controller_examples/fluent_controller/fluentbit_config/proof/liveness/resource_match.rs:521

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
mariposa_qid_212                                                                     156    32    32    32    32
internal_vstd!multiset.impl&__0.sub.?_pre_post_definition                            153     1     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...       150     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateReq...       148     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateReq...       148     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateRes...       143     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Updat...       143     0     0     0     0
prelude_as_type                                                                      142     3     5     4     3
internal_fluent_controller__kubernetes_cluster__spec__message__HostId_box_a...       140     7     8     7     7
internal_fluent_controller!fluent_controller.fluentbit_config.model.resourc...       135     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit_config.model.resourc...       135     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...       133     2     3     2     2
internal_vstd__map__Map<fluent_controller!kubernetes_api_objects.spec.commo...       132     0     0     0     0
internal_crate__tuple__0_unbox_axiom_definition                                      130     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.impl&__0...       129     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...       129     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.impl&__0...       129     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.secret.impl&__0.set_...       129     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.secret.impl&__0.set_...       129     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.secret.impl&__0.set_...       129     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.secret.impl&__0.set_...       129     0     0     0     0
internal_fluent_controller!temporal_logic.defs.impl&__1.and.?_pre_post_defi...       128     0     0     0     0
internal_fluent_controller!temporal_logic.defs.impl&__1.and.?_definition             128    10    10    10    10
internal_fluent_controller!kubernetes_cluster.spec.api_server.types.ApiServ...       127     2     2     1     2
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...       126     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.impl&__0...       126     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.impl&__0...       126     0     0     0     0
internal_fluent_controller!temporal_logic.defs.impl&__1.implies.?_definitio...       124     1     1     1     1
internal_fluent_controller!temporal_logic.defs.impl&__1.implies.?_pre_post_...       124     0     0     0     0
