base name:
zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.2.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.2.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.2.smt2/traces/shuffle.9863013143303878859

10144 unknown

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::liveness::stateful_set_match::lemma_from_after_get_stateful_set_step_to_after_update_stateful_set_step
controller_examples/zookeeper_controller/proof/liveness/stateful_set_match.rs:290

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller__reconciler__spec__io__RequestView_box_axiom_...       224     5     5     4     5
internal_zookeeper_controller!state_machine.action.impl&__0.forward.?_pre_p...       221     0     0     0     0
internal_zookeeper_controller!state_machine.action.impl&__0.forward.?_defin...       221    12    12    12    12
mariposa_qid_189                                                                     218    12    12    12    12
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       218     0     0     0     0
user_vstd__map__axiom_map_insert_different_7                                         216     6     6     6     6
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Config...       214     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__network__types__Ne...       213    12    12    12    12
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Config...       213     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.builtin_controllers.t...       210     1     1     1     1
internal_vstd!multiset.impl&__0.singleton.?_pre_post_definition                      207     5     5     5     6
user_vstd__multiset__axiom_multiset_singleton_19                                     207     2     3     2     2
internal_vstd!set.impl&__0.new.?_pre_post_definition                                 206     0     0     0     0
internal_zookeeper_controller!state_machine.action.ActionResult./Enabled_co...       205     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.Contain...       204     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.vo...       201     0     2     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster_b...       200    11    11    11    11
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       195     4     4     4     4
mariposa_qid_262                                                                     194     7     6     8     6
internal_zookeeper_controller__kubernetes_api_objects__spec__stateful_set__...       194     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       193     4     4     4     4
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...       190     0    10     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       190     3     3     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...       190     0     0     0     0
