base name:
zookeeper-log-zookeeper_controller__proof__helper_invariants__proof__lemma_resource_create_or_update_request_msg_implies_key_in_reconcile_equals.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__helper_invariants__proof__lemma_resource_create_or_update_request_msg_implies_key_in_reconcile_equals.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__helper_invariants__proof__lemma_resource_create_or_update_request_msg_implies_key_in_reconcile_equals.smt2/traces/shuffle.7733625717432307390

10111 unknown

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::helper_invariants::proof::lemma_resource_create_or_update_request_msg_implies_key_in_reconcile_equals
controller_examples/zookeeper_controller/proof/helper_invariants/proof.rs:1115

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceSp...       236     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       236     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceSp...       236     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       235     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       235     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.GetRes...       235     0     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       234     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       234     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       233     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       232     0     0     0     0
internal_vstd!seq.Seq.len.?_pre_post_definition                                      232     5     5     5     5
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       232     2     2     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       229     1     1     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...       228     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Update...       228     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       227     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.impl&...       227     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Cr...       227     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       227     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Create...       227     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Update...       225     0     1     1     1
mariposa_qid_130                                                                     225     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Create...       225     0     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       224     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       223     0     0     0     0
mariposa_qid_131                                                                     220     1     1     1     2
internal_tuple__3./tuple__3/1_accessor_definition                                    220     1     1     1     1
internal_tuple__3./tuple__3/2_accessor_definition                                    220     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.client.types.Step./De...       220     0     0     0     0
internal_vstd!seq.Seq.empty.?_pre_post_definition                                    219     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.reconciler.reconci...       218     1     1     1     1
internal_zookeeper_controller!reconciler.spec.reconciler.Reconciler.reconci...       218     0     0     0     0
internal_zookeeper_controller!reconciler.spec.reconciler.Reconciler.reconci...       218     0     0     0     0
internal_zookeeper_controller!reconciler.spec.reconciler.Reconciler.reconci...       218     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.reconciler.reconci...       218     1     1     1     1
internal_zookeeper_controller!reconciler.spec.reconciler.Reconciler.reconci...       218     1     1     1     1
mariposa_qid_111                                                                     216     6     6     6     6
internal_vstd!multiset.impl&__0.contains.?_definition                                210     2     2     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceSp...       210     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.resp...       205     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceSp...       202     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       202     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceSp...       202     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Create...       201     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.dynamic.DynamicOb...       201     6     6     7     6
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Create...       201     1     2     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       197     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       196     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       194     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       193     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.Contain...       192     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       191     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       191     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       191     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       191     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       191     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       191     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       189     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       188     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIRes...       187     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       186     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.zookeeper_api_sp...       185     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...       185     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       184     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...       182     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...       182     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       180     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Ge...       179     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       179     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.Contain...       176     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...       176     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...       176     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       175     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...       165     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...       165     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...       165     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       165     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...       165     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Vol...       165     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       164     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       161     4     4     4     4
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Ge...       161    12    11    11    11
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       161     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.GetReq...       161     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.Contain...       160     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       160     2     2     2     2
mariposa_qid_166                                                                     159     3     3     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.message.resource_upda...       159     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.resource_upda...       159     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__cluster_state_mach...       158     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Update...       157     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...       152     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       152     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       152     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Vol...       152     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.is_u...       151     2     2     2     2
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Volume...       150     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__client__types__Cli...       148     1     0     0     1
mariposa_qid_75                                                                      146     4     4     4     4
internal_zookeeper_controller__kubernetes_api_objects__spec__stateful_set__...       144     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.Contain...       144     0     0     0     0
mariposa_qid_175                                                                     144     2     2     2     2
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Volume...       140     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...       140     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__common__Object...       137     4     4     4     4
internal_zookeeper_controller!reconciler.spec.resource_builder.ResourceBuil...       136     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.Message./Mess...       136     0     0     0     0
mariposa_qid_122                                                                     136     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       134     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       134     0     0     0     0
mariposa_qid_170                                                                     134
- [root]                                                                             123     3     4     4     3
- mariposa_qid_169                                                                     0     0     0     0     0
- user_zookeeper_controller__state_machine__state_machine__StateMachine__next...      11     3     4     4     3
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...       134     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServicePo...       132     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Exe...       132     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       132     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__service__Servi...       132     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__client__types__Ste...       129     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__stateful_set__...       129     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__client__types__Cli...       129     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.client.types.ClientAc...       128     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       128     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...       125     1     1     1     1
prelude_has_type_strslice                                                            124     3     3     3     3
internal_zookeeper_controller!state_machine.state_machine.StateMachine./Sta...       123     5     5     5     5
internal_zookeeper_controller!state_machine.state_machine.StateMachine./Sta...       123     2     2     2     2
prelude_as_type                                                                      123     3     4     4     3
internal_zookeeper_controller!state_machine.state_machine.StateMachine./Sta...       123     1     1     1     1
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...       123     1     1     1     1
internal_zookeeper_controller!state_machine.state_machine.StateMachine./Sta...       123     5     5     5     5
prelude_box_unbox_strslice                                                           123     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Exe...       122     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       122     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ExecAct...       122     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...       121     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...       121     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__pod_template_s...       120     0     0     0     0
mariposa_qid_181                                                                     119     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...       118     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.client.types.ClientAc...       117     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.client.types.ClientAc...       117     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       116     1     1     1     1
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...       115     0     0     0     0
mariposa_qid_74                                                                      115     3     3     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       114     1     1     1     1
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.vo...       113     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__client__types__Cli...       113     3     3     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.label_selector.La...       112     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...       111     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...       106     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...       103     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...       102     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...       102     0     0     0     0
mariposa_qid_136                                                                     102     3     4     4     3
mariposa_qid_137                                                                     102     1     1     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__pod__PodSpecVi...       101     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.external_api.types.Ex...       100     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...       100     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.se...       100     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.external_api.types.Ex...       100     1     1     1     1
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.se...       100     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        99     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        99     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.external_api.types.Ex...        98     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.external_api.types.Ex...        98     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.external_api.state_ma...        98     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.external_api.state_ma...        98     0     0     0     0
internal_vstd!seq.Seq.index.?_pre_post_definition                                     97     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.headless_...        96     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...        96     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...        96     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.headless_...        96     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...        96     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__pod__PodSpecVi...        96     0     0     0     0
internal_zookeeper_controller!external_api.spec.ExternalAPI.transition.?_de...        95     1     1     1     1
internal_zookeeper_controller!external_api.spec.ExternalAPI.transition.?_pr...        95     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.external_api.types.Ex...        95     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...        95     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.pod.PodSpecView./...        95     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Cr...        95     8     8     8     8
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...        95     1     1     1     1
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...        94     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.pod_template_spec...        94     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.admin_ser...        93     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.client_se...        93     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.client_se...        93     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.admin_ser...        93     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...        92     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...        92     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...        92     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.vo...        92     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.config_map.Config...        92     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...        92     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...        92     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...        92     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        90     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        90     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        90     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        90     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.exte...        90     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.exte...        90     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...        89     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Config...        89     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...        89     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.ConfigMapV...        88     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Config...        88     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__service__Servi...        88     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.ow...        87     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.client.types.Step./Cr...        86     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        85     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__label_selector...        85     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        85     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        85     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        85     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.vo...        84     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceSp...        83     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceSp...        80     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...        80     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...        80     2     2     2     2
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...        80     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...        78     1     1     1     1
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.se...        77     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.impl&...        76     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.impl&...        76     0     0     0     0
user_vstd__string__axiom_str_literal_len_99                                           76     3     3     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.impl&...        76     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.impl&...        76     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIRes...        75     0     0     0     0
user_vstd__seq__axiom_seq_add_index1_55                                               74     0     0     0     0
user_vstd__seq__axiom_seq_add_index2_56                                               74    12    18    14    12
user_vstd__seq__axiom_seq_add_len_54                                                  74     8     6     8     8
internal_zookeeper_controller__kubernetes_api_objects__spec__common__Kind_b...        74     7     7     7     7
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...        73     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...        72     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.ow...        72     0     0     0     0
mariposa_qid_121                                                                      72     1     1     1     1
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.ow...        72     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...        71     0     0     0     0
internal_zookeeper_controller!vstd_ext.string_view.int_to_string_view.?_pre...        70     0     0     0     0
mariposa_qid_123                                                                      69     1     1     1     1
internal_vstd!map.impl&__0.index.?_pre_post_definition                                67     3     3     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Lif...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Con...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Lif...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...        66     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.stateful_...        65     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.stateful_...        65     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...        64     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Lif...        62     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.Lifecyc...        62     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Lif...        62     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.Lifecyc...        62     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.pe...        61     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.pod_template_spec...        61     0     0     0     0
user_vstd__string__axiom_str_literal_get_char_100                                     61    12    14    13    15
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.impl&__0.s...        60     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        60     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        60     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        60     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...        60     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.impl&__0.s...        60     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.get_...        59     2     2     2     2
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.pe...        59     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__EmptyD...        59     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.EmptyDirVo...        59     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__EmptyD...        59     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Create...        59     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.get_...        59     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.pe...        59     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Cr...        58     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        58     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Create...        58     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...        58     2     2     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        57     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        55     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...        54     1     1     1     1
internal_zookeeper_controller__zookeeper_controller__trusted__step__Zookeep...        54    10    14    13    12
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...        53     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.stateful_...        53     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.stateful_...        53     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...        53     0     0     0     0
internal_vstd!set.impl&__0.insert.?_pre_post_definition                               53     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServicePo...        48     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServicePo...        48     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...        48     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServicePo...        48     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServicePo...        48     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.impl&...        48     0     0     0     0
mariposa_qid_172                                                                      47     2     2     2     3
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...        45     3     3     3     3
internal_zookeeper_controller__kubernetes_cluster__spec__builtin_controller...        43     4     4     4     4
internal_zookeeper_controller!kubernetes_api_objects.spec.config_map.Config...        43     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...        42     2     2     2     2
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...        42     8     8     8     8
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIRes...        42     0     0     0     0
